,Mean_temp (K),datetime
606,244.43365516390918,2019-04-12 05:00:00
607,244.4379080121468,2019-04-12 05:10:00
608,244.43644011932392,2019-04-12 05:20:00
609,244.43980165595275,2019-04-12 05:30:00
610,244.430769267677,2019-04-12 05:40:00
611,244.43254070443004,2019-04-12 05:50:00
612,244.4300890981358,2019-04-12 06:00:00
613,244.42856675455207,2019-04-12 06:10:00
614,244.42560630940483,2019-04-12 06:20:00
615,244.42702136838176,2019-04-12 06:30:00
616,244.4192295784796,2019-04-12 06:40:00
617,244.4080170501761,2019-04-12 06:50:00
618,244.40928058752792,2019-04-12 07:00:00
619,244.40207046476812,2019-04-12 07:10:00
620,244.39046537026763,2019-04-12 07:20:00
621,244.37838439241654,2019-04-12 07:30:00
622,244.37034478396947,2019-04-12 07:40:00
623,244.36455871604502,2019-04-12 07:50:00
624,244.3620225748897,2019-04-12 08:00:00
625,244.3463334708015,2019-04-12 08:10:00
626,244.34141569458583,2019-04-12 08:20:00
627,244.33298950126635,2019-04-12 08:30:00
628,244.31827469221784,2019-04-12 08:40:00
629,244.30102384702408,2019-04-12 08:50:00
630,244.26932717015097,2019-04-12 09:00:00
631,244.3395710999102,2019-04-12 09:10:00
632,244.30930792384004,2019-04-12 09:20:00
633,244.30030752177385,2019-04-12 09:30:00
634,244.48694488279946,2019-04-12 09:40:00
635,244.86215017041047,2019-04-12 09:50:00
636,245.18667714161185,2019-04-12 10:00:00
637,245.64654631896957,2019-04-12 10:10:00
638,246.09816923065048,2019-04-12 10:20:00
639,246.82383820315457,2019-04-12 10:30:00
640,247.34890540915728,2019-04-12 10:40:00
641,248.090549382627,2019-04-12 10:50:00
642,248.86417457507764,2019-04-12 11:00:00
643,249.8266289452209,2019-04-12 11:10:00
644,283.6733782524298,2019-04-12 11:20:00
645,209.37440871106182,2019-04-12 11:30:00
646,206.95769248112418,2019-04-12 11:40:00
647,207.0217915393397,2019-04-12 11:50:00
648,207.16980846380463,2019-04-12 12:00:00
649,207.08777638317832,2019-04-12 12:10:00
650,207.03185913526337,2019-04-12 12:20:00
651,207.1088613113125,2019-04-12 12:30:00
652,207.04885265116792,2019-04-12 12:40:00
653,207.01505163968642,2019-04-12 12:50:00
654,206.00988344993343,2019-04-12 13:00:00
655,205.13067462963008,2019-04-12 13:10:00
656,206.5853302734922,2019-04-12 13:20:00
657,206.86669686989222,2019-04-12 13:30:00
658,205.46125719117214,2019-04-12 13:40:00
659,206.73622541605428,2019-04-12 13:50:00
660,206.2302263640109,2019-04-12 14:00:00
661,206.30603327178247,2019-04-12 14:10:00
662,206.28272459172783,2019-04-12 14:20:00
663,206.00964813971282,2019-04-12 14:30:00
664,205.88339747594173,2019-04-12 14:40:00
665,206.11261616838055,2019-04-12 14:50:00
666,204.95371605212762,2019-04-12 15:00:00
667,187.32170679348062,2019-04-12 15:20:00
668,208.20202018841076,2019-04-12 15:30:00
669,237.0945348042584,2019-04-12 15:40:00
670,240.12901777400842,2019-04-12 15:50:00
671,240.774550395856,2019-04-12 16:00:00
672,241.1927275216848,2019-04-12 16:10:00
673,241.45724047091042,2019-04-12 16:20:00
674,241.75337508500218,2019-04-12 16:30:00
675,242.07376699540265,2019-04-12 16:40:00
676,242.31387690235616,2019-04-12 16:50:00
677,242.57866283771298,2019-04-12 17:00:00
678,242.72280606896683,2019-04-12 17:10:00
679,242.91247650037812,2019-04-12 17:20:00
680,243.23427268468137,2019-04-12 17:30:00
681,243.48631828613392,2019-04-12 17:40:00
682,243.66691368652144,2019-04-12 17:50:00
683,243.79100678959918,2019-04-12 18:00:00
684,243.84308700110387,2019-04-12 18:10:00
685,243.87349297036076,2019-04-12 18:20:00
686,243.89929785481442,2019-04-12 18:30:00
687,243.91598356521254,2019-04-12 18:40:00
688,243.9262477618028,2019-04-12 18:50:00
689,243.973611325326,2019-04-12 19:00:00
690,243.97537070411232,2019-04-12 19:10:00
691,243.98689100145333,2019-04-12 19:20:00
692,243.9884218420164,2019-04-12 19:30:00
693,243.9943137698092,2019-04-12 19:40:00
694,243.99407840169275,2019-04-12 19:50:00
695,244.0090308590218,2019-04-12 20:10:00
696,244.009462199254,2019-04-12 20:20:00
697,244.0096324675393,2019-04-12 20:30:00
698,244.01275429397134,2019-04-12 20:40:00
699,244.01596457620755,2019-04-12 20:50:00
700,244.02438002541552,2019-04-12 21:00:00
701,243.90529789494667,2019-04-12 21:10:00
702,243.916105056218,2019-04-12 21:20:00
703,243.92153612983194,2019-04-12 21:30:00
704,243.92274290923095,2019-04-12 21:40:00
705,243.92903509675983,2019-04-12 21:50:00
706,243.92951288147643,2019-04-12 22:00:00
707,243.92624210835018,2019-04-12 22:10:00
708,243.91707135820428,2019-04-12 22:20:00
709,243.92363885293548,2019-04-12 22:30:00
710,243.88489619162232,2019-04-12 22:40:00
711,243.8683673192239,2019-04-12 22:50:00
712,243.8431545780925,2019-04-12 23:00:00
713,243.8177326271463,2019-04-12 23:10:00
714,243.79392254294018,2019-04-12 23:20:00
715,243.7675941360917,2019-04-12 23:30:00
716,243.75482910082093,2019-04-12 23:40:00
717,243.7316046765765,2019-04-12 23:50:00
718,243.7156758549524,2019-04-13 00:00:00
719,243.6953432886734,2019-04-13 00:10:00
720,243.67919293343755,2019-04-13 00:20:00
721,243.67270326625587,2019-04-13 00:30:00
722,243.6450515170329,2019-04-13 00:40:00
723,243.62033332178225,2019-04-13 00:50:00
724,243.5972191598104,2019-04-13 01:00:00
725,243.5921568968253,2019-04-13 01:10:00
726,243.55385196741398,2019-04-13 01:20:00
727,243.53826121433158,2019-04-13 01:30:00
728,243.52420187379653,2019-04-13 01:40:00
729,243.51117470729062,2019-04-13 01:50:00
730,243.49199513026628,2019-04-13 02:00:00
731,243.4744046217381,2019-04-13 02:10:00
732,243.46289590953862,2019-04-13 02:20:00
733,243.44490945473498,2019-04-13 02:30:00
734,243.43039263335854,2019-04-13 02:40:00
735,243.41501646995223,2019-04-13 02:50:00
736,243.40468729916526,2019-04-13 03:00:00
737,243.3906775745897,2019-04-13 03:10:00
738,243.37616751463074,2019-04-13 03:20:00
739,243.3661463272641,2019-04-13 03:30:00
740,243.35058006122142,2019-04-13 03:40:00
741,243.34632169557662,2019-04-13 03:50:00
742,243.333087161583,2019-04-13 04:00:00
743,243.32486957632833,2019-04-13 04:10:00
744,243.32259450052788,2019-04-13 04:20:00
745,243.32521305705674,2019-04-13 04:30:00
746,243.319668584518,2019-04-13 04:40:00
747,243.31948452631104,2019-04-13 04:50:00
748,243.30998434882702,2019-04-13 05:00:00
749,243.2985864612436,2019-04-13 05:10:00
750,243.2904947181524,2019-04-13 05:20:00
751,243.27077358127974,2019-04-13 05:30:00
752,243.25525801306804,2019-04-13 05:40:00
753,243.22835806413468,2019-04-13 05:50:00
754,243.19554852792808,2019-04-13 06:00:00
755,243.16545407864385,2019-04-13 06:10:00
756,243.11955837245358,2019-04-13 06:20:00
757,243.07663239123508,2019-04-13 06:30:00
758,243.04778855312856,2019-04-13 06:40:00
759,243.0035895987294,2019-04-13 06:50:00
760,242.975307323176,2019-04-13 07:00:00
761,242.94542447914918,2019-04-13 07:10:00
762,242.90871490192163,2019-04-13 07:20:00
763,242.87532640469647,2019-04-13 07:30:00
764,242.84152864264163,2019-04-13 07:40:00
765,242.80989262463382,2019-04-13 07:50:00
766,242.77497310690563,2019-04-13 08:00:00
767,242.7418861337915,2019-04-13 08:10:00
768,242.70907247876013,2019-04-13 08:20:00
769,242.66537354509103,2019-04-13 08:30:00
770,242.63010189108883,2019-04-13 08:40:00
771,242.595523587798,2019-04-13 08:50:00
772,242.56919022365986,2019-04-13 09:00:00
773,242.5990704668635,2019-04-13 09:10:00
774,242.6127086771497,2019-04-13 09:20:00
775,243.0493914639869,2019-04-13 09:30:00
776,243.35340018627127,2019-04-13 09:40:00
777,243.85382317058952,2019-04-13 09:50:00
778,244.2371124395264,2019-04-13 10:00:00
779,244.9525137044301,2019-04-13 10:10:00
780,245.6878634273357,2019-04-13 10:20:00
781,246.41233160551448,2019-04-13 10:30:00
782,247.42463987257312,2019-04-13 10:40:00
783,248.43559001166184,2019-04-13 10:50:00
784,281.24395668047265,2019-04-13 11:00:00
785,242.0500803325711,2019-04-13 11:10:00
786,233.65352903566918,2019-04-13 11:20:00
787,234.1923225006646,2019-04-13 11:30:00
788,234.91063252506146,2019-04-13 11:40:00
789,234.60114124018975,2019-04-13 11:50:00
790,234.71314323497882,2019-04-13 12:00:00
791,234.25618078873944,2019-04-13 12:10:00
792,233.90106708022057,2019-04-13 12:20:00
793,233.69045906257514,2019-04-13 12:30:00
794,234.17304543019011,2019-04-13 12:40:00
795,234.6112692251588,2019-04-13 12:50:00
796,235.30418545574628,2019-04-13 13:00:00
797,234.880074437181,2019-04-13 13:10:00
798,234.2894449995844,2019-04-13 13:20:00
799,234.70621391469658,2019-04-13 13:30:00
800,234.05867941480213,2019-04-13 13:40:00
801,234.4287021601368,2019-04-13 13:50:00
802,233.94109517229958,2019-04-13 14:00:00
803,234.36851416426757,2019-04-13 14:10:00
804,234.12842610225053,2019-04-13 14:20:00
805,233.95988459196136,2019-04-13 14:30:00
806,233.69765028541164,2019-04-13 14:40:00
807,234.1909277325303,2019-04-13 14:50:00
808,233.97069652727555,2019-04-13 15:00:00
809,233.8196847530254,2019-04-13 15:10:00
810,233.600223836918,2019-04-13 15:20:00
811,233.7619321006301,2019-04-13 15:30:00
812,237.17431894416669,2019-04-13 15:40:00
813,236.4372901636484,2019-04-13 15:50:00
814,237.28796337603995,2019-04-13 16:00:00
815,239.30996515663202,2019-04-13 16:10:00
816,238.35767971498316,2019-04-13 16:20:00
817,238.77109532504952,2019-04-13 16:30:00
818,239.2925816348465,2019-04-13 16:40:00
819,239.58932690132667,2019-04-13 16:50:00
820,239.9618531314753,2019-04-13 17:00:00
821,240.34380153391479,2019-04-13 17:10:00
822,240.677622134004,2019-04-13 17:20:00
823,240.92814353392842,2019-04-13 17:30:00
824,241.19043598111438,2019-04-13 17:40:00
825,241.57647290156598,2019-04-13 17:50:00
826,241.8332277545257,2019-04-13 18:00:00
827,242.021925090861,2019-04-13 18:10:00
828,242.13261778481842,2019-04-13 18:20:00
829,242.19430335506402,2019-04-13 18:30:00
830,242.2334489983777,2019-04-13 18:40:00
831,242.2618867374786,2019-04-13 18:50:00
832,242.30527931173833,2019-04-13 19:00:00
833,242.3071174289999,2019-04-13 19:10:00
834,242.29403416055692,2019-04-13 19:20:00
835,242.28253085585143,2019-04-13 19:30:00
836,242.2646670356775,2019-04-13 19:40:00
837,242.2543864696497,2019-04-13 19:50:00
838,242.24359924050063,2019-04-13 20:00:00
839,242.22489465511,2019-04-13 20:10:00
840,242.2147899366928,2019-04-13 20:20:00
841,242.19545457679337,2019-04-13 20:30:00
842,242.17307436146226,2019-04-13 20:40:00
843,242.15449999671551,2019-04-13 20:50:00
844,242.1368614951812,2019-04-13 21:00:00
845,241.99704024893742,2019-04-13 21:10:00
846,241.98577058740554,2019-04-13 21:20:00
847,241.9772340244194,2019-04-13 21:30:00
848,241.96333441463122,2019-04-13 21:40:00
849,241.9593471275853,2019-04-13 21:50:00
850,241.94606164132267,2019-04-13 22:00:00
851,241.92382985621083,2019-04-13 22:10:00
852,241.91076983429238,2019-04-13 22:20:00
853,241.88917349198897,2019-04-13 22:30:00
854,241.8752654026092,2019-04-13 22:40:00
855,241.8602668131231,2019-04-13 22:50:00
856,241.85144038140598,2019-04-13 23:00:00
857,241.83367065274842,2019-04-13 23:10:00
858,241.81678826067872,2019-04-13 23:20:00
859,241.8130461369763,2019-04-13 23:30:00
860,241.81278526194882,2019-04-13 23:40:00
861,241.8039046602692,2019-04-13 23:50:00
862,241.79771629063148,2019-04-14 00:00:00
863,241.79475950358864,2019-04-14 00:10:00
864,241.77996139524228,2019-04-14 00:20:00
865,241.77353757514788,2019-04-14 00:30:00
866,241.76601838693367,2019-04-14 00:40:00
867,241.75446665914657,2019-04-14 00:50:00
868,241.74512380876118,2019-04-14 01:00:00
869,241.7465948272782,2019-04-14 01:10:00
870,241.71846453104908,2019-04-14 01:20:00
871,241.71051713702283,2019-04-14 01:30:00
872,241.70505855139174,2019-04-14 01:40:00
873,241.70252187493625,2019-04-14 01:50:00
874,241.6841179138773,2019-04-14 02:00:00
875,241.67224034992955,2019-04-14 02:10:00
876,241.66777466557957,2019-04-14 02:20:00
877,241.66413525320942,2019-04-14 02:30:00
878,241.65883853728886,2019-04-14 02:40:00
879,241.65156852703817,2019-04-14 02:50:00
880,241.64524232240632,2019-04-14 03:00:00
881,241.63473839838775,2019-04-14 03:10:00
882,241.62664780796283,2019-04-14 03:20:00
883,241.61080782954303,2019-04-14 03:30:00
884,241.5957822123935,2019-04-14 03:40:00
885,241.57566620481128,2019-04-14 03:50:00
886,241.56711814235183,2019-04-14 04:00:00
887,241.5422851264133,2019-04-14 04:10:00
888,241.52646094065238,2019-04-14 04:20:00
889,241.50561502543854,2019-04-14 04:30:00
890,241.46923807629682,2019-04-14 04:40:00
891,241.45400707467903,2019-04-14 04:50:00
892,241.4280223048054,2019-04-14 05:00:00
893,241.39757618925992,2019-04-14 05:10:00
894,241.36957555104283,2019-04-14 05:20:00
895,241.33552427607768,2019-04-14 05:30:00
896,241.30706990468911,2019-04-14 05:40:00
897,241.26867181988757,2019-04-14 05:50:00
898,241.23312775423173,2019-04-14 06:00:00
899,241.18760852233544,2019-04-14 06:10:00
900,241.1378766867348,2019-04-14 06:20:00
901,241.09877013618046,2019-04-14 06:30:00
902,241.04993010308633,2019-04-14 06:40:00
903,241.01187908881286,2019-04-14 06:50:00
904,240.9760473654628,2019-04-14 07:00:00
905,240.93282155926892,2019-04-14 07:10:00
906,240.8913909445539,2019-04-14 07:20:00
907,240.86057177988354,2019-04-14 07:30:00
908,240.83185518657743,2019-04-14 07:40:00
909,240.79845124716863,2019-04-14 07:50:00
910,240.77219491262676,2019-04-14 08:00:00
911,240.74278601496817,2019-04-14 08:10:00
912,240.70919725546366,2019-04-14 08:20:00
913,240.67470604987892,2019-04-14 08:30:00
914,240.64824265620925,2019-04-14 08:40:00
915,240.61668268595767,2019-04-14 08:50:00
916,240.57969260211044,2019-04-14 09:00:00
917,240.59781023404258,2019-04-14 09:10:00
918,240.6522073558001,2019-04-14 09:20:00
919,241.14161874784816,2019-04-14 09:30:00
920,241.46801536363338,2019-04-14 09:40:00
921,241.99430288520787,2019-04-14 09:50:00
922,242.40048845951043,2019-04-14 10:00:00
923,243.1690379508791,2019-04-14 10:10:00
924,243.97181243288608,2019-04-14 10:20:00
925,244.8916444781313,2019-04-14 10:30:00
926,245.98609213328754,2019-04-14 10:40:00
927,247.22613586957905,2019-04-14 10:50:00
928,286.6192817331211,2019-04-14 11:00:00
929,222.3386203718219,2019-04-14 11:10:00
930,215.23388343587,2019-04-14 11:20:00
931,215.28543532928023,2019-04-14 11:30:00
932,215.4933991014734,2019-04-14 11:40:00
933,215.63527788784057,2019-04-14 11:50:00
934,215.87641304777142,2019-04-14 12:00:00
935,216.11489728034303,2019-04-14 12:10:00
936,215.99999543668721,2019-04-14 12:20:00
937,216.15244584570328,2019-04-14 12:30:00
938,216.0475342950336,2019-04-14 12:40:00
939,214.54408354541883,2019-04-14 12:50:00
940,216.4700076212092,2019-04-14 13:00:00
941,215.65548672448224,2019-04-14 13:10:00
942,214.13698856198903,2019-04-14 13:20:00
943,214.73772549469356,2019-04-14 13:30:00
944,216.02024033368374,2019-04-14 13:40:00
945,215.92701499857228,2019-04-14 13:50:00
946,214.2265138192854,2019-04-14 14:00:00
947,215.8654017051795,2019-04-14 14:10:00
948,215.25999440885974,2019-04-14 14:20:00
949,215.46808790108776,2019-04-14 14:30:00
950,215.23206753864548,2019-04-14 14:40:00
951,215.37832397539245,2019-04-14 14:50:00
952,215.72857453033916,2019-04-14 15:00:00
953,215.5770928185716,2019-04-14 15:10:00
954,215.30237997335016,2019-04-14 15:20:00
955,214.4918220815452,2019-04-14 15:30:00
956,211.99885746655326,2019-04-14 15:40:00
957,206.8004703179491,2019-04-14 15:50:00
958,214.49966741418746,2019-04-14 16:00:00
959,228.31554259879044,2019-04-14 16:10:00
960,236.1024239602858,2019-04-14 16:20:00
961,236.72027630338303,2019-04-14 16:30:00
962,237.25747342851938,2019-04-14 16:40:00
963,237.73388229426942,2019-04-14 16:50:00
964,237.98692522264813,2019-04-14 17:00:00
965,238.3664398581567,2019-04-14 17:10:00
966,238.72660152405172,2019-04-14 17:20:00
967,238.95909413376918,2019-04-14 17:30:00
968,239.22155073821247,2019-04-14 17:40:00
969,239.61903015236484,2019-04-14 17:50:00
970,239.8666108943301,2019-04-14 18:00:00
971,240.04396501597043,2019-04-14 18:10:00
972,240.1374030800568,2019-04-14 18:20:00
973,240.17468731426814,2019-04-14 18:30:00
974,240.17927187546425,2019-04-14 18:40:00
975,240.18177146828168,2019-04-14 18:50:00
976,240.21455659217168,2019-04-14 19:00:00
977,240.20757013509453,2019-04-14 19:10:00
978,240.19156464446323,2019-04-14 19:20:00
979,240.172344591226,2019-04-14 19:30:00
980,240.13345066243664,2019-04-14 19:40:00
981,240.1079468245375,2019-04-14 19:50:00
982,240.07949727177746,2019-04-14 20:00:00
983,240.03737878977662,2019-04-14 20:10:00
984,240.0016022714453,2019-04-14 20:20:00
985,239.95443688631042,2019-04-14 20:30:00
986,239.9024575760008,2019-04-14 20:40:00
987,239.85741273620368,2019-04-14 20:50:00
988,239.8026068821598,2019-04-14 21:00:00
989,239.618019869918,2019-04-14 21:10:00
990,239.57477377582356,2019-04-14 21:20:00
991,239.53892530303884,2019-04-14 21:30:00
992,239.49989430580825,2019-04-14 21:40:00
993,239.47312704939492,2019-04-14 21:50:00
994,239.44347585019082,2019-04-14 22:00:00
995,239.4344280116724,2019-04-14 22:10:00
996,239.38563238111385,2019-04-14 22:20:00
997,239.35940181477227,2019-04-14 22:30:00
998,239.3291037916308,2019-04-14 22:40:00
999,239.29948025713162,2019-04-14 22:50:00
1000,239.26398554501483,2019-04-14 23:00:00
1001,239.24151778544183,2019-04-14 23:10:00
1002,239.21267895769168,2019-04-14 23:20:00
1003,239.18793225142497,2019-04-14 23:30:00
1004,239.17633586912945,2019-04-14 23:40:00
1005,239.16203584632484,2019-04-14 23:50:00
1006,239.1381458884685,2019-04-15 00:00:00
1007,239.13008536286392,2019-04-15 00:10:00
1008,239.12181458787464,2019-04-15 00:20:00
1009,239.1100848337315,2019-04-15 00:30:00
1010,239.11094025267852,2019-04-15 00:40:00
1011,239.10767593197102,2019-04-15 00:50:00
1012,239.10860308996757,2019-04-15 01:00:00
1013,239.12409484114303,2019-04-15 01:10:00
1014,239.13688242914435,2019-04-15 01:20:00
1015,239.16036804607063,2019-04-15 01:30:00
1016,239.18086820066827,2019-04-15 01:40:00
1017,239.1930104045839,2019-04-15 01:50:00
1018,239.2135973285897,2019-04-15 02:00:00
1019,239.23882908764784,2019-04-15 02:10:00
1020,239.2600545147208,2019-04-15 02:20:00
1021,239.2882941011234,2019-04-15 02:30:00
1022,239.31550894661396,2019-04-15 02:40:00
1023,239.35221045465744,2019-04-15 02:50:00
1024,239.38002416582748,2019-04-15 03:00:00
1025,239.41412478067866,2019-04-15 03:10:00
1026,239.4380001323861,2019-04-15 03:20:00
1027,239.47282084271816,2019-04-15 03:30:00
1028,239.48218962936667,2019-04-15 03:40:00
1029,239.5055444339653,2019-04-15 03:50:00
1030,239.51891960526746,2019-04-15 04:00:00
1031,239.5340773333592,2019-04-15 04:10:00
1032,239.5475260931798,2019-04-15 04:20:00
1033,239.5573763558195,2019-04-15 04:30:00
1034,239.57003215972637,2019-04-15 04:40:00
1035,239.58886039864763,2019-04-15 04:50:00
1036,239.60484240656012,2019-04-15 05:00:00
1037,239.62581114240703,2019-04-15 05:10:00
1038,239.62718786832127,2019-04-15 05:20:00
1039,239.6353165690851,2019-04-15 05:30:00
1040,239.63720297796473,2019-04-15 05:40:00
1041,239.62966298310025,2019-04-15 05:50:00
1042,239.62274952309483,2019-04-15 06:00:00
1043,239.62464399028343,2019-04-15 06:10:00
1044,239.6164297534354,2019-04-15 06:20:00
1045,239.61862051023343,2019-04-15 06:30:00
1046,239.60620393285683,2019-04-15 06:40:00
1047,239.60754714828374,2019-04-15 06:50:00
1048,239.6044077490311,2019-04-15 07:00:00
1049,239.60832919758514,2019-04-15 07:10:00
1050,239.61051679307536,2019-04-15 07:20:00
1051,239.61311414535027,2019-04-15 07:30:00
1052,239.61100909157284,2019-04-15 07:40:00
1053,239.61436347564285,2019-04-15 07:50:00
1054,239.62567301444767,2019-04-15 08:00:00
1055,239.62813643532726,2019-04-15 08:10:00
1056,239.63069456053364,2019-04-15 08:20:00
1057,239.62991857001973,2019-04-15 08:30:00
1058,239.63422718324642,2019-04-15 08:40:00
1059,239.6314890024481,2019-04-15 08:50:00
1060,239.62901827341813,2019-04-15 09:00:00
1061,239.670237336693,2019-04-15 09:10:00
1062,239.7630090883223,2019-04-15 09:20:00
1063,240.291482748028,2019-04-15 09:30:00
1064,240.5839070617162,2019-04-15 09:40:00
1065,241.16962750884636,2019-04-15 09:50:00
1066,241.7041858185973,2019-04-15 10:00:00
1067,242.56611492638996,2019-04-15 10:10:00
1068,243.3777266081341,2019-04-15 10:20:00
1069,244.1953027168834,2019-04-15 10:30:00
1070,245.14201292800567,2019-04-15 10:40:00
1071,246.4087839699909,2019-04-15 10:50:00
1072,285.5472403448986,2019-04-15 11:00:00
1073,244.0933248951028,2019-04-15 11:10:00
1074,240.56564013910048,2019-04-15 11:20:00
1075,240.51557114095704,2019-04-15 11:30:00
1076,240.59823490488412,2019-04-15 11:40:00
1077,240.57815940683662,2019-04-15 11:50:00
1078,240.78310343247486,2019-04-15 12:00:00
1079,240.52300118822941,2019-04-15 12:10:00
1080,239.7358032886758,2019-04-15 15:20:00
1081,239.89172059065885,2019-04-15 15:30:00
1082,238.31719209202038,2019-04-15 15:40:00
1083,240.23042104854457,2019-04-15 15:50:00
1084,243.5326718790432,2019-04-15 16:00:00
1085,256.1627130033809,2019-04-15 16:10:00
1086,235.9808095629208,2019-04-15 16:20:00
1087,236.5607077290028,2019-04-15 16:30:00
1088,237.09970713083362,2019-04-15 16:40:00
1089,237.55484564790473,2019-04-15 16:50:00
1090,237.98232694847906,2019-04-15 17:00:00
1091,238.35598742968452,2019-04-15 17:10:00
1092,238.67015190394932,2019-04-15 17:20:00
1093,238.97749352104896,2019-04-15 17:30:00
1094,239.27861023842587,2019-04-15 17:40:00
1095,239.68367830450572,2019-04-15 17:50:00
1096,239.95299605724583,2019-04-15 18:00:00
1097,240.1405372349385,2019-04-15 18:10:00
1098,240.2462620832747,2019-04-15 18:20:00
1099,240.29340386053792,2019-04-15 18:30:00
1100,240.30696846415955,2019-04-15 18:40:00
1101,240.31341494163556,2019-04-15 18:50:00
1102,240.3390112230492,2019-04-15 19:00:00
1103,240.32346345174744,2019-04-15 19:10:00
1104,240.30830328432086,2019-04-15 19:20:00
1105,240.277070576481,2019-04-15 19:30:00
1106,240.2544149778503,2019-04-15 19:40:00
1107,240.22408328649436,2019-04-15 19:50:00
1108,240.1913162095378,2019-04-15 20:00:00
1109,240.1544413293833,2019-04-15 20:10:00
1110,240.11631416403287,2019-04-15 20:20:00
1111,240.0787889460675,2019-04-15 20:30:00
1112,240.03615526056012,2019-04-15 20:40:00
1113,239.9990188669629,2019-04-15 20:50:00
1114,239.94997672349513,2019-04-15 21:00:00
1115,239.76479364513781,2019-04-15 21:10:00
1116,239.71522418948533,2019-04-15 21:20:00
1117,239.65885260250144,2019-04-15 21:30:00
1118,239.60553235796957,2019-04-15 21:40:00
1119,239.55583220973043,2019-04-15 21:50:00
1120,239.50169284184483,2019-04-15 22:00:00
1121,239.45735875780625,2019-04-15 22:10:00
1122,239.4262938279505,2019-04-15 22:20:00
1123,239.35210822595528,2019-04-15 22:30:00
1124,239.31447036421756,2019-04-15 22:40:00
1125,239.26679291453442,2019-04-15 22:50:00
1126,239.21549286759392,2019-04-15 23:00:00
1127,239.16812075169497,2019-04-15 23:10:00
1128,239.13713871176205,2019-04-15 23:20:00
1129,239.0993625651571,2019-04-15 23:30:00
1130,239.04967605840972,2019-04-15 23:40:00
1131,239.00441328117938,2019-04-15 23:50:00
1132,238.96271830132525,2019-04-16 00:00:00
1133,238.91552724184112,2019-04-16 00:10:00
1134,238.87503339697327,2019-04-16 00:20:00
1135,238.809695879712,2019-04-16 00:30:00
1136,238.77218848145665,2019-04-16 00:40:00
1137,238.716692379484,2019-04-16 00:50:00
1138,238.68773266688962,2019-04-16 01:00:00
1139,238.61344339252503,2019-04-16 01:10:00
1140,238.56417233087691,2019-04-16 01:20:00
1141,238.53010817701684,2019-04-16 01:30:00
1142,238.49637522906852,2019-04-16 01:40:00
1143,238.47156411489945,2019-04-16 01:50:00
1144,238.43758648552705,2019-04-16 02:00:00
1145,238.4090429776336,2019-04-16 02:10:00
1146,238.37616765245636,2019-04-16 02:20:00
1147,238.35124891162263,2019-04-16 02:30:00
1148,238.3227177339389,2019-04-16 02:40:00
1149,238.3044011551679,2019-04-16 02:50:00
1150,238.29074460583152,2019-04-16 03:00:00
1151,238.2659169523447,2019-04-16 03:10:00
1152,238.2534293985044,2019-04-16 03:20:00
1153,238.248779210688,2019-04-16 03:30:00
1154,238.2284040851656,2019-04-16 03:40:00
1155,238.21513999880696,2019-04-16 03:50:00
1156,238.19568513751042,2019-04-16 04:00:00
1157,238.1712130373529,2019-04-16 04:10:00
1158,238.14794191910642,2019-04-16 04:20:00
1159,238.124949808803,2019-04-16 04:30:00
1160,238.09889135138027,2019-04-16 04:40:00
1161,238.0686666572744,2019-04-16 04:50:00
1162,238.04400128502002,2019-04-16 05:00:00
1163,238.02102180740312,2019-04-16 05:10:00
1164,237.99015355964767,2019-04-16 05:20:00
1165,237.95799506722233,2019-04-16 05:30:00
1166,237.9212074765588,2019-04-16 05:40:00
1167,237.87398432701264,2019-04-16 05:50:00
1168,237.8224516599844,2019-04-16 06:00:00
1169,237.76313204433796,2019-04-16 06:10:00
1170,237.7026102897211,2019-04-16 06:20:00
1171,237.63975490831086,2019-04-16 06:30:00
1172,237.5919862242144,2019-04-16 06:40:00
1173,237.5458393707892,2019-04-16 06:50:00
1174,237.5002329499543,2019-04-16 07:00:00
1175,237.45018322333075,2019-04-16 07:10:00
1176,237.41723514692623,2019-04-16 07:20:00
1177,237.37310023867542,2019-04-16 07:30:00
1178,237.32955092008945,2019-04-16 07:40:00
1179,237.2985710398829,2019-04-16 07:50:00
1180,237.26277166090682,2019-04-16 08:00:00
1181,237.2233552110741,2019-04-16 08:10:00
1182,237.1972462078893,2019-04-16 08:20:00
1183,237.15392015003098,2019-04-16 08:30:00
1184,237.12664779779598,2019-04-16 08:40:00
1185,237.09296079208576,2019-04-16 08:50:00
1186,237.08725551669738,2019-04-16 09:00:00
1187,237.13186705711894,2019-04-16 09:10:00
1188,237.20434231396854,2019-04-16 09:20:00
1189,237.76780086079117,2019-04-16 09:30:00
1190,238.1178091243161,2019-04-16 09:40:00
1191,238.72571792178184,2019-04-16 09:50:00
1192,239.31087201389388,2019-04-16 10:00:00
1193,240.2180791340336,2019-04-16 10:10:00
1194,241.07350014466388,2019-04-16 10:20:00
1195,242.1047459259827,2019-04-16 10:30:00
1196,243.23762467141626,2019-04-16 10:40:00
1197,244.26547537719063,2019-04-16 10:50:00
1198,285.3853256884189,2019-04-16 11:00:00
1199,230.57599053833167,2019-04-16 11:10:00
1200,223.37916187993463,2019-04-16 11:20:00
1201,223.46944119373225,2019-04-16 11:30:00
1202,223.40702598960445,2019-04-16 11:40:00
1203,223.4904040343375,2019-04-16 11:50:00
1204,223.2889915045432,2019-04-16 12:00:00
1205,223.29958282233108,2019-04-16 12:10:00
